author,published_at,updated_at,like_count,text
@emeliealegonero4043,2023-11-20T09:28:26Z,2023-11-20T09:28:26Z,0,"Cowards you leaves your family in Afghanistan now , now you’re worried about them 😮 😂"
@richardranido377,2023-11-19T22:45:43Z,2023-11-19T22:45:43Z,0,Some Muslim refugee Palestine Afghanistan rohinyan they&#39;re are not accepting by Muslim countries and some christian country accepting them now they have a problems those Muslim are protesting/rallying
@maxstryK3R,2023-10-17T11:23:06Z,2023-10-17T11:23:06Z,0,WHERE IS THE AMERICA NOW SEE HOW U.S. COLLIDE COUNTRY IS THAT THE HUMANITARIAN NOW. U.S. WANT TO CLASH THE ASIA AND MIDDLE EAST SAME WHAT THEY DID IN SOUTH KOREA AND NORTH AND VIETNAM.
@user-yv6ux9jd4g,2023-09-17T12:22:29Z,2023-09-17T12:22:29Z,0,"NO AND NEVER, we never want to accept this refugees, it is EU and American fault that bombing their country, so they must take care of them not us, there is 9 % Indonesian live in poverty and 25% in danger of poverty, better our government put concern to help them and not this foreign"
@rozakfassah7730,2023-08-13T08:03:38Z,2023-08-13T08:04:02Z,0,You come to Indonesia asking for basic rights. Even we the populace are lacking basic rights.
@dewiAtlantis,2023-08-07T16:28:49Z,2023-08-07T16:28:49Z,0,Lhh klo khawatir sma keluarganya trus ngapain mereka mengungsi kenegara lain ... kta aja d jajah smpai brabad2 gk ngungsi tuhh malah kta berjuang walau nyawa taruhanya ... dimana jiwa nasionalisme mereka ... saya aja dan  warga indonesia msh stres besok makan apa tapi kita berjuang koq walau dapat uang yg gk seberapa  ... SEMANGAT UNTUK WARGA INDONESIA 🇲🇨💪
@elitefdc2171,2023-08-07T12:16:34Z,2023-08-07T12:17:07Z,0,just live already basic right.<br>u want money?<br>get a job.<br>a lot of homeless locals dumpster diving selling cans and bottles
@caver38,2023-08-07T06:56:40Z,2023-08-07T06:56:40Z,0,"So-called refugees are not happy in Indonesia , the EU , or the US , and should be told that if they are not happy then they should go home"
@wongg2010,2023-08-05T13:51:08Z,2023-08-05T13:51:08Z,1,"Harap Australia dan USA bertanggung jawab, Kami Indonesia tidak terlibat politik disana, terkena dampak??? Bukan Indonesia tidak mampu , tepatnya bukan yang bertanggung jawab, menolong hanya  sebatas kemanusiaan saja. DiMana keadilan dunia ???"
@Opandong,2023-08-05T13:08:37Z,2023-08-05T13:08:37Z,0,"Indonesian here, they just wanted to cross to Australia. But very few of them have applied to become residence of Indonesia."
@azabujuban-hito8085,2023-08-05T12:14:19Z,2023-08-05T12:14:19Z,0,Send them to the US. or European countries.
@sunyue5076,2023-08-05T08:28:51Z,2023-08-05T08:28:51Z,0,Go to philippins they will not turn you away they will provide for you i know it
@tokokembangapi,2023-08-04T17:30:02Z,2023-08-04T17:30:02Z,1,Indonesia menolak keras. Imigran Afganistan. Silakan anda berjuang sendiri
@aiorlin8722,2023-08-01T11:17:23Z,2023-08-01T11:17:23Z,1,They should go back … we cant accept refuges … half of indonesian citizen are poor we cant feed other mouth … goverment should start ship them back to their country
@brozko,2023-07-30T21:34:11Z,2023-07-30T21:34:11Z,0,"In terms of HUMANITARIAN, I think PHILIPPINES already knows it. But such numbers are not ordinary so we must believe that they can pass the issues. And i hope in the Philippines, you can change your life and start a brand new day."
@annaaying1854,2023-07-30T12:26:14Z,2023-07-30T12:26:14Z,0,Go back to your countrt and fights to taliban dont run
@idasidabutar108,2023-07-29T06:28:29Z,2023-07-29T06:28:29Z,0,This place near on my home at Kalideres of West Jakarta.
@vicparmi1939,2023-07-28T14:06:46Z,2023-07-28T14:06:46Z,0,"afghan refugees behave in the beginning, later they will start complaining and asking for more. better send them back home or send to muslim countries."
@untungbudiarto2610,2023-07-28T02:44:08Z,2023-07-28T02:44:08Z,0,"Ngapain mereka kesini.bikin sumpek,ntar malah bikin talikaret lagian"
@tamiyakelly6295,2023-07-27T11:04:14Z,2023-07-27T11:04:14Z,0,bring them here in the Philippines. our President will welcome them with open Arms. his loyalist would shelter them in their homes.
@Tyo_Conqueror,2023-07-26T22:53:37Z,2023-07-26T22:53:37Z,1,"The war in Afghanistan is over, they can return to their home countries."
@bramamortsell83,2023-07-26T16:49:28Z,2023-07-26T16:49:28Z,0,Why don’t they help each others between Muslim ( as brothers and sisters) ? Where are Muslim countries? Europe already get big trouble by refugees from Muslim countries.
@adventurer3479,2023-07-26T16:10:18Z,2023-07-26T16:10:18Z,0,The only way for Afghan people to go back to their own country is taking back the power from crazy taliban government.
@bekatul3557,2023-07-25T13:50:07Z,2023-07-25T13:51:35Z,0,"Human traffic, UNHCR give money to government,so why the refugee not allowed them to go another country like Australia or send back to there country, please stop UNHCR gave money to the government"
@compretib2158,2023-07-25T06:03:59Z,2023-07-25T06:03:59Z,0,"to afgans who were us ex employees as pointed out by accdg to senated hearings... dont leave afgan if you will be directed to philppines ,youre not sure if your will be transfer to usa.. philippines is not accepting the 50000 . you can insist to australia, us territories like hawaii guam marianas that is the possible way to acquired the so called visa. if thats special why not settle for australi and its country will make a way for you  to send to us..dont be fooled ... they have the way not philipppines..."
@nowie9622,2023-07-24T02:17:49Z,2023-07-24T02:17:49Z,1,I prefer to take refugees from Myanmar in Indonesia rather than those from South Asians
@cebuanomindchannel7592,2023-07-24T01:50:58Z,2023-07-24T01:50:58Z,0,War is the reason why these people suffered hope the country of destination will accommodate them and treat them as human.
@lluminatpin9593,2023-07-23T13:23:28Z,2023-07-23T13:23:28Z,0,i hope we can help🥲
@pendi17,2023-07-23T03:46:33Z,2023-07-23T03:46:33Z,0,Just leave my country !!!!!
@DaveeChua,2023-07-23T02:29:22Z,2023-07-23T02:29:22Z,2,"Wonder why these develop nations put this responsibility to us here in Southeast Asia. Why not put them in Europe, North America, Australia, or those rich Arab countries who are more economically better than us? We don&#39;t even have anything to do about their situation, but we are forced to shoulder this responsibility. <br><br>America should take all of them and stop forcing developing nations in Southeast Asia to shoulder the burden that US did to Afghans."
@kalelorenzo3767,2023-07-22T23:56:46Z,2023-07-22T23:56:46Z,0,this is the reason why other Countries refused Afghan refugees.  send them back to Afghanistan.
@lacuachaero,2023-07-22T18:38:04Z,2023-07-22T18:38:04Z,0,So this is what US plans about them?  Thats not even a basic need. Its like being in a survivor tv show inside a concrete city. 😢
@MaxWalter-kv7mv,2023-07-22T15:01:01Z,2023-07-22T15:01:01Z,0,Man what a world he is refugee 😅 and wife is in Afghanistan. Man who is from Ukraine 🇺🇦 is in 🇨🇦 his future wife is in Ukraine. All men from  Syria are in EU. What a shame. It&#39;s time that ladies start to take leadership.
@narakuotomo8431,2023-07-21T22:59:58Z,2023-07-21T22:59:58Z,0,"They want to go to Australia, but ausy reject them and now they become burden to indo"
@thatone8085,2023-07-21T20:15:07Z,2023-07-21T20:15:07Z,1,"Those afghans must pray to allah for help. Pray &amp; read your koran everyday because this is a test from allah . <br>Only allah has the power to send you to any place you wish to go. <br>Please be grateful to say a big thank you to the government of indonesia for the free food ,water ,medicine, a<br>place to stay and that you are still alive."
@channelngakakofficial6103,2023-07-21T19:01:37Z,2023-07-21T19:01:37Z,0,Wrong way brothers and sisters. you lot should go to UK or any other European country . its easy to get british passport or EU passport . you cant get anything in Indonesia. its poor country. they cant even looked aftyer theit own people.
@riorio-wn5uo,2023-07-21T14:39:49Z,2023-07-21T14:39:49Z,0,They should kick out from this country
@Dreamer20239,2023-07-21T12:29:26Z,2023-07-21T12:29:26Z,0,They need to fight for their own country..
@FM-yy3zf,2023-07-21T12:11:19Z,2023-07-21T12:11:19Z,0,"Sorry to say, but many of them are very impolite, disobey the rules and even act as if they are not refugees, plus many of them are not abiding by the law here and are very disturbing to local residents.<br><br>Only a very few live in inadequate shelters, many of them live in very decent places, do business without a permit, traveling around Indonesia like tourists. To be honest, many people who live around them are fed up with their behavior that does not respect the law in Indonesia."
@3starsandasun353,2023-07-21T11:53:22Z,2023-07-21T11:53:22Z,0,Send them to the middle east to the Muslim country.
@billybob19656,2023-07-21T11:08:47Z,2023-07-21T11:08:47Z,0,This is another industry of the USA. Dumping refugees from countries they destabilized to their ally nations. And they will infiltrate these refugees with zombie drug dealers and terrorists who will create wars and conflicts for their weapons industry.
@edwardjohn5,2023-07-21T10:51:01Z,2023-07-21T10:51:01Z,0,"Where are the people who are more closely related to them, filialy and geographically? Why don&#39;t they take care of these poor people?"
@ksam8987,2023-07-21T10:22:51Z,2023-07-21T10:22:51Z,0,"China investasi di indonesia bawa duit buka lapangan pekerjaan, ditolak, sedangkan yg ga bawa duit jadi beban dr mynamar dan afghanistan diterima. Bego"
@petruk269,2023-07-21T09:34:21Z,2023-07-21T09:37:02Z,0,there are a lot of poor indonesian. why indonesian goverment have to think about them. when they become refugee. thwy should think about their own life. why indonesian need to babysit them. what are they wanted?. indonesian should give them house and a job? how many do you think indonesian dont have house or a job?
@SadanSharma-mx9jv,2023-07-21T08:50:40Z,2023-07-21T08:50:40Z,0,Europe should learn.
@potatoprincess1517,2023-07-21T03:42:07Z,2023-07-21T03:42:07Z,0,Nag ra rally na nga sila sa ibang bansa e tsk
@abudzarjamibollah8451,2023-07-20T23:22:26Z,2023-07-20T23:22:26Z,0,"Dapat selamat kat indonesia ckp mcm macam,hantar balik ja"
@thomasthomasphilp4393,2023-07-20T20:37:16Z,2023-07-20T20:37:16Z,0,No rich gulf countries will take any muslim refugees. Sheikhs will spend millions on camels and eagles
@terenciosaymo3671,2023-07-20T17:46:52Z,2023-07-20T17:46:52Z,0,Secular Syria President Bashar Al-Assad&#39;s Alawi Islam is more progressive than Sharia Islam.
@mikeylejan8849,2023-07-20T15:45:23Z,2023-07-20T15:45:23Z,0,Why is Saudi Arabia not taking refugees?
@jerpanganiban2540,2023-07-20T07:07:36Z,2023-07-20T07:07:36Z,0,"they are muslim  too,"
@user-ff8st7db3v,2023-07-20T05:46:03Z,2023-07-20T05:46:03Z,0,Why don&#39;t you Qatar and GCC countries take all the refugees yourself. Qatar is riches country per capita and just hosted FIFA. You can spend billions of dollars just to show off. Why not help your muslim brothers?
@michaelmisantrope2146,2023-07-20T05:39:47Z,2023-07-20T05:39:47Z,1,No offense but wtf are this refugees doing in Indonesia ?😮 F off. Leave south east Asia alone. Go to America. The country who f up your country. Just because it&#39;s a Muslim country doesn&#39;t mean you&#39;re invited.
@k2dbeats,2023-07-20T05:22:16Z,2023-07-20T05:22:16Z,0,who brings these afghan to indonesia?
@k2dbeats,2023-07-20T05:21:07Z,2023-07-20T05:21:07Z,0,philippines should learn from this
@user-lc3ur2sj3n,2023-07-20T02:43:56Z,2023-07-20T02:43:56Z,0,"Yg berperang amerika-taliban, yang buat masalah amerika, yang lari dari perang amerika, yang pindahkan PBB, yang menampung Indonesia, yang salah tetap Jokowi .😢😢😢"
@keli4068,2023-07-20T02:12:39Z,2023-07-20T02:12:39Z,0,that&#39;s the price of selling your soul to US
@farhanahmed-wl3vv,2023-07-20T02:06:33Z,2023-07-20T02:06:33Z,0,"These are Uzbek, tajik hazara."
@Berry_Pratama,2023-07-20T01:10:10Z,2023-07-20T01:10:10Z,0,"Ibarat kamu tinggal di penginapan, apa kamu bisa bebas? Tidak, kamu harus mematuhi aturan yang berlaku. Pemerintah mungkin bisa bantu kalau seandainya mereka mau menetap di Indonesia, tapi kalau hanya numpang, ya jangan harap diperlakukan istimewa. Udah syukur dikasih izin hirup udara yang sama dengan kita."
@jeffreycezar5450,2023-07-20T00:49:26Z,2023-07-20T00:49:26Z,0,No doubt that these so called asylum seekers from Afghanistan or many other countries in Indonesia are on their way to Australia or New Zealand. I do not think Australia and New Zealand are willing to take them.  These refugees better stay Indonesia
@addyonciano1113,2023-07-19T22:47:48Z,2023-07-19T22:47:48Z,0,THIS IS THE STUPIDITY OF THE AMERICAN LEADERSHIP UNDER BIDEN AND THE CORRUPT DEMOCRAT PARTY. YOU CAN THANK AMERICA FOR FUTURE TERROR ATTACKS.
@bamdingayan3906,2023-07-18T07:51:11Z,2023-07-18T07:51:11Z,0,Bring them to afghan the taliban is their new gov are not they happy its base on allah law
@mightykc9735,2023-07-18T07:29:22Z,2023-07-18T07:29:22Z,0,muslim rich countries are not helping
@pacgotrobbed,2023-07-17T12:54:23Z,2023-07-17T12:54:23Z,0,how can you do that to your muslim brothers and sisters?
@user-hm8kz1nr9x,2023-07-17T11:18:48Z,2023-07-17T11:18:48Z,0,Thanks USA. 🙄
@flyingalien2yearsago442,2023-07-17T10:14:25Z,2023-07-17T10:14:25Z,2,As Filipino i support whatever indo do
@X-Rounder,2023-07-17T06:46:03Z,2023-07-17T06:46:03Z,0,We appreciate Qadrun
@brebreboolardoo5910,2023-07-17T04:57:51Z,2023-07-17T04:57:51Z,0,US moments 😂
@alone-tt8dg6ic6f,2023-07-17T02:33:01Z,2023-07-17T02:33:01Z,0,"Western Allies recent tactics: Create wars by NATO, sanctions others and destroy their economy. Refugee will come thousands. Use them as slaves. No need of slave trading. No need of permanent workers. Destroy all Unions of Labours.<br>Indian democracy will get 3 out of 10. But Western Democracy will get 0.01 out of 10."
@hornet_2881,2023-07-17T01:10:09Z,2023-07-17T01:10:09Z,2,Should&#39;ve have gone to other islamic countries in middle east
@hoji1201,2023-07-17T00:36:55Z,2023-07-17T00:36:55Z,2,Dont u come to the Philippines.
@AbsalomOphir,2023-07-16T23:58:23Z,2023-07-16T23:58:23Z,1,Now they begun to demand!
@MyzteryPH,2023-07-16T21:19:49Z,2023-07-16T21:19:49Z,0,MOST OF THEM ARE 90% HEALTHY AND ABLED MEN! GUESS WHAT? THEY ARE NOT REALLY A LEGIT REFUGEES/NORMAL CIVILIANS! THEY ARE WORKING WITH AMERICA. WAKE UP YA&#39;LL...
@MyzteryPH,2023-07-16T21:07:37Z,2023-07-16T21:11:05Z,1,"let the Rich country America(with self entitled citizens) shoulder the problem they initially started. America is the reason why there are such refugee then let them enter in your rich country. You are rich and yet you wanted the refugee to send it to South East Asian Countries! How dare you!!!! You have Alaska, Hawaii, marianas, guam and other islands send them to your islands!"
@jollyroger8671,2023-07-16T18:13:31Z,2023-07-16T18:13:31Z,0,"As a Pakistani, im not saying this out of anger or hatred,  but these people are very ungrateful,  we kept millions of them for decades in our country. As of 2023 our government is providing them with grain when we are experiencing mass inflation our self. We were helping them when the whole world was against them. And now when the situation eased on them, they started harbouring ttp terrorists,  smuggling across our boarders and started committing mass crimes in our countries.  We even let them own land in our country as refugees, no country does that with refugees.  The south asian country would be very misguided to accept them"
@kabulkajate771,2023-07-16T15:15:49Z,2023-07-16T15:15:49Z,0,"Indonesia it self have huge amount of population, Number 4 in the world, they don&#39;t need adding new people from outside.<br><br>    See what happen in France today, chaos in there because of what?? First EU rise lovely cat but grow up to be tiger n eat the owner."
@LPjunemark,2023-07-16T14:45:44Z,2023-07-16T14:45:44Z,0,Joe Biden😂. That is why you don&#39;t listen to american celebrities or athletes about politics. Toxic Americans.
@ashrakerimasolang3603,2023-07-16T13:30:49Z,2023-07-16T13:30:49Z,0,Ahem..Hello Philippine govt...ganito rin b ang gusto nting mangyari...
@kaygee7848,2023-07-16T05:59:47Z,2023-07-16T05:59:47Z,0,They should have gone back to  Afghanistan and make their demands there. If they want their freedom then they go back to Afghanistan and fight the Talibans.
@shafiqshafiq4755,2023-07-16T04:36:50Z,2023-07-16T04:36:50Z,0,"They are hazara not afghan. Afghanistan is not their country. They are from Mongolia and china. They are occupier. They must be leave Afghanistan as soon as possible . How can be media treat them as a afghan? It is shame for real afghan people and Afghanistan .<br>You the shameless people don&#39;t deserve a peice of afghan people land. Go back to your country. All hazara, Uzbek and turkmen must be left Afghanistan and go back to your country. Hypocrite people."
